type,dafNodes,repetition,time,justification,peafNodes,iteration,attacks,supports
barabasi,4,29,549,0.9854832019908751,5,2411.0,5,5
barabasi,4,30,5268,0.7985779228348292,6,25737.0,5,8
barabasi,4,31,1771,0.2230516787478813,6,27729.0,5,8
barabasi,4,32,723,0.1036568970153267,6,14876.0,5,8
barabasi,4,33,68,0.026239768897448244,5,4154.0,5,5
barabasi,4,34,3456,0.8862453531598513,7,16140.0,5,11
barabasi,4,35,1189,0.16578554968144232,5,22131.0,5,5
barabasi,4,36,971,0.20092639445720292,7,25691.0,5,11
barabasi,4,37,5666,0.5661899429967426,7,39296.0,5,11
barabasi,4,38,4865,0.5716254849908107,6,39176.0,5,8
barabasi,4,39,358,0.0704211930627025,6,10494.0,5,8
barabasi,4,40,1089,0.25048272188561155,7,30038.0,5,11
barabasi,4,41,73,0.02349799732977303,6,3745.0,5,8
barabasi,4,42,86,0.02430824928885441,6,3867.0,5,8
barabasi,4,43,49,0.022938285090114693,5,3662.0,5,5
barabasi,4,44,155,0.05407380343441724,6,8211.0,5,8
barabasi,4,45,3026,0.8870736422024069,6,16037.0,5,8
barabasi,4,46,297,0.15437269637643003,5,20891.0,5,5
barabasi,4,47,567,0.2227156215025813,5,27699.0,5,5
barabasi,4,48,111,0.03187011425135298,6,4989.0,5,8
barabasi,4,49,4398,0.41402586695522237,8,38814.0,5,14
barabasi,4,50,4967,0.5327558066541117,5,39825.0,5,5
barabasi,4,51,2663,0.2804534332703565,7,32287.0,5,11
barabasi,4,52,1932,0.9241035679330901,8,11239.0,5,14
barabasi,4,53,1127,0.19621983595514522,6,25237.0,5,8
barabasi,4,54,102,0.03415915915915916,6,5328.0,5,8
barabasi,4,55,4300,0.40782151823381735,6,38637.0,5,8
barabasi,4,56,925,0.15313448658025347,6,20753.0,5,8
barabasi,4,57,550,0.12300208478109799,6,17268.0,5,8
barabasi,4,58,5394,0.5561885951585132,5,39492.0,5,5
barabasi,4,59,1608,0.3138080171838263,7,34451.0,5,11
barabasi,4,60,480,0.11003380748867768,6,15677.0,5,8
barabasi,4,61,275,0.06085723633984077,6,9169.0,5,8
barabasi,4,62,2021,0.9328224522292994,7,10048.0,5,11
barabasi,4,63,1274,0.1722762731177141,8,22818.0,5,14
barabasi,4,64,120,0.03676470588235294,6,5712.0,5,8
barabasi,4,65,1465,0.18454383123624435,7,24081.0,5,11
barabasi,4,66,45,0.01805792163543441,5,2935.0,5,5
barabasi,4,67,1312,0.1796556987788331,7,23584.0,5,11
barabasi,4,68,2813,0.3918426229508197,7,38125.0,5,11
barabasi,4,69,1156,0.24847714037084143,8,29878.0,5,14
barabasi,4,70,2156,0.22614285714285715,5,28000.0,5,5
barabasi,4,71,1446,0.24328636903751485,7,29455.0,5,11
barabasi,4,72,844,0.16968998092872667,6,22547.0,5,8
barabasi,4,73,33,0.010741138560687433,6,1862.0,5,8
barabasi,4,74,3016,0.26344778715454487,6,31046.0,5,8
barabasi,4,75,1944,0.28642201834862385,7,32700.0,5,11
barabasi,4,76,48,0.013608428446005268,6,2278.0,5,8
barabasi,4,77,1350,0.15190610146473954,6,20618.0,5,8
barabasi,4,78,29,0.008816120906801008,6,1588.0,5,8
barabasi,4,79,3661,0.6319636666577088,5,37211.0,5,5
barabasi,4,80,435,0.1034018187942068,6,14845.0,5,8
barabasi,4,81,593,0.14615461646304828,7,19972.0,5,11
barabasi,4,82,3113,0.2767751202148255,6,32026.0,5,8
barabasi,4,83,331,0.07823453050627434,5,11555.0,5,5
barabasi,4,84,38,0.01289134438305709,7,2172.0,5,11
barabasi,4,85,9567,0.7408842297174111,6,30716.0,5,8
barabasi,4,86,385,0.07286664203915774,6,10828.0,5,8
barabasi,4,87,5789,0.7380621383078465,7,30931.0,5,11
barabasi,4,88,5456,0.5060888699957491,6,39991.0,5,8
barabasi,4,89,713,0.16755521706016754,6,22321.0,5,8
barabasi,4,90,5584,0.7683933274802458,7,28475.0,5,11
barabasi,4,91,2110,0.27934053651266766,6,32208.0,5,8
barabasi,4,92,267,0.06153513980351938,5,9263.0,5,5
barabasi,4,93,193,0.059433541480820695,6,8968.0,5,8
barabasi,4,94,3499,0.4905207343304487,7,39982.0,5,11
barabasi,4,95,866,0.11928405779865613,8,16817.0,5,14
barabasi,4,96,5496,0.49393613563051686,6,39991.0,5,8
barabasi,4,97,4990,0.5600060881256184,7,39421.0,5,11
barabasi,4,98,46,0.013374944271065538,7,2243.0,5,11
barabasi,4,99,13,0.0033783783783783786,6,888.0,5,8
barabasi,4,100,539,0.1021117166212534,8,14680.0,5,14
barabasi,5,1,414,0.08720884636499097,9,12751.0,6,15
barabasi,5,2,1290,0.26030643381159513,8,30806.0,6,12
barabasi,5,3,200,0.038525963149078725,9,5970.0,6,15
barabasi,5,4,495,0.07538048343777977,8,11170.0,6,12
barabasi,5,5,4193,0.39374181722964124,7,38190.0,6,9
barabasi,5,6,425,0.08646854252292127,10,12652.0,6,18
barabasi,5,7,6343,0.6370738828363656,9,36991.0,6,15
barabasi,5,8,58,0.018586126783936275,8,3013.0,6,12
barabasi,5,9,103,0.0355788333032328,8,5537.0,6,12
barabasi,5,10,2638,0.25046610733786123,7,30036.0,6,9
barabasi,5,11,13032,0.7061020420456599,10,33202.0,6,18
barabasi,5,12,1310,0.20614855833492457,9,26185.0,6,15
barabasi,5,13,3360,0.23515307363519478,9,28777.0,6,15
barabasi,5,14,4942,0.4419241199280229,8,39457.0,6,12
barabasi,5,15,62,0.01805792163543441,7,2935.0,6,9
barabasi,5,16,1666,0.20763532763532763,9,26325.0,6,15
barabasi,5,17,2710,0.35664278514805636,9,36709.0,6,15
barabasi,5,18,19,0.004757373929590866,8,1051.0,6,12
barabasi,5,19,89,0.02390333596007355,7,3807.0,6,9
barabasi,5,20,3785,0.3433870207634519,9,36073.0,6,15
barabasi,5,21,2583,0.2026378896882494,8,25854.0,6,12
barabasi,5,22,1697,0.2516842000464607,8,30133.0,6,12
barabasi,5,23,1999,0.22733418730429833,8,28104.0,6,12
barabasi,5,24,361,0.07392215841764652,7,10971.0,6,9
barabasi,5,25,4653,0.5012501250125012,8,39996.0,6,12
barabasi,5,26,1359,0.19497531454053194,7,25116.0,6,9
barabasi,5,27,524,0.09137399413401519,8,13297.0,6,12
barabasi,5,28,3223,0.4571946704279274,8,39703.0,6,12
barabasi,5,29,633,0.09840219610051383,8,14207.0,6,12
barabasi,5,30,995,0.13666931427058512,6,18885.0,6,6
barabasi,5,31,5277,0.8164831498164832,9,23976.0,6,15
barabasi,5,32,1813,0.2144182249925794,9,26952.0,6,15
barabasi,5,33,5570,0.4854240172159247,9,39963.0,6,15
barabasi,5,34,2386,0.2654271517871454,7,31195.0,6,9
barabasi,5,35,457,0.06902242500728084,8,10301.0,6,12
barabasi,5,36,10,0.0,8,561.0,6,12
barabasi,5,37,10277,0.5753831197073196,9,39087.0,6,15
barabasi,5,38,1548,0.12703509661427526,9,17751.0,6,15
