type,dafNodes,repetition,time,justification,peafNodes,iteration
barabasi,5,82,130,0.03966730646193218,6,1563.0
barabasi,5,83,85,0.04065040650406504,6,1599.0
barabasi,5,84,1,0.0,6,278.0
barabasi,5,85,131,0.1623806024981631,6,5444.0
barabasi,5,86,104,0.03652653342522398,6,1451.0
barabasi,5,6,12359,0.5877799566518732,6,9689.0
barabasi,5,88,58,0.04288266825491364,6,1679.0
barabasi,5,89,11,0.023928215353938187,6,1003.0
barabasi,5,90,49,0.041945288753799395,6,1645.0
barabasi,5,91,6,0.008281573498964804,6,483.0
barabasi,5,92,3,0.005076142131979695,6,394.0
barabasi,4,73,23136,0.7084745762711865,5,8260.0
barabasi,5,93,190,0.05094243504839532,6,1963.0
barabasi,5,37,7877,0.49869947979191676,6,9996.0
barabasi,5,96,160,0.05276134122287968,6,2028.0
barabasi,5,95,734,0.06784313725490196,6,2550.0
barabasi,5,81,1902,0.13449163449163448,6,4662.0
barabasi,5,99,9,0.035025017869907075,6,1399.0
barabasi,5,36,9293,0.524315652261105,6,9973.0
barabasi,6,1,88,0.022245762711864406,7,944.0
barabasi,5,97,1463,0.25835073068893527,6,7664.0
barabasi,5,100,1629,0.21659054073964934,6,6787.0
barabasi,6,4,1,0.0,7,278.0
barabasi,5,73,6022,0.3901618667227244,6,9514.0
barabasi,5,70,7564,0.5200400801603207,6,9980.0
barabasi,6,7,7,0.011824324324324325,7,592.0
barabasi,6,8,18,0.010752688172043012,7,558.0
barabasi,6,9,50,0.023373983739837397,7,984.0
barabasi,5,38,11135,0.46043889671834104,6,9934.0
barabasi,5,55,9215,0.5036014405762305,6,9996.0
barabasi,5,26,13623,0.430640554875561,6,9804.0
barabasi,6,13,1,0.0,7,278.0
barabasi,6,5,2309,0.18197079066644284,7,5957.0
barabasi,6,3,2832,0.13725490196078433,7,4743.0
barabasi,6,15,265,0.06228813559322034,7,2360.0
barabasi,6,16,619,0.12796420581655482,7,4470.0
barabasi,6,18,564,0.06742902208201892,7,2536.0
barabasi,6,19,280,0.035025017869907075,7,1399.0
barabasi,6,11,2434,0.21237483186369752,7,6691.0
barabasi,5,98,5919,0.2145929111671363,6,6743.0
barabasi,6,22,12,0.01847290640394089,7,812.0
barabasi,6,21,127,0.048205677557579006,7,1867.0
barabasi,5,94,6890,0.3830034924330617,6,9449.0
barabasi,6,25,6,0.011824324324324325,7,592.0
barabasi,6,24,217,0.06948176583493282,7,2605.0
barabasi,6,26,914,0.10657240115213407,7,3819.0
barabasi,6,17,2590,0.3323565873999775,7,8873.0
barabasi,6,29,1,0.0,7,278.0
barabasi,5,78,10099,0.8754578754578755,6,4368.0
barabasi,6,12,3885,0.24581984897518877,7,7416.0
barabasi,6,28,503,0.07806563039723662,7,2895.0
barabasi,6,32,393,0.04735982580293958,7,1837.0
barabasi,6,34,5,0.005076142131979695,7,394.0
barabasi,6,35,2,0.0,7,278.0
barabasi,6,20,3960,0.16791845493562232,7,5592.0
barabasi,6,37,2,0.0,7,278.0
barabasi,6,23,3805,0.23985189248491498,7,7292.0
barabasi,6,39,54,0.034657039711191336,7,1385.0
barabasi,6,40,37,0.016260162601626018,7,738.0
barabasi,6,41,2,0.0,7,278.0
barabasi,5,5,24651,0.6153195985208664,6,9465.0
barabasi,6,43,37,0.009578544061302681,7,522.0
